movie_id,title,release_year,genre,rating,votes,duration,description,director,cast,country,language,certificate,budget,revenue,keywords,mood,weather_suitable,time_suitable,imdb_id,poster_url,cluster
MOV_02123,In Journey,1955,History,5.3,553615,142,"A uplifting history film that's perfect for rainy evening. Directed by Taika Waititi, this movie explores themes of adventure.",Taika Waititi,Emma Stone and Ryan Gosling,Australia,Italian,PG,258087525,316434639,"uplifting,rainy,evening,history",uplifting,rainy,evening,tt5666356,https://example.com/posters/movie_2123.jpg,1
MOV_02124,Beyond Journey,1988,Sport,5.6,765152,131,"A dark sport film that's perfect for rainy afternoon. Directed by Steven Spielberg, this movie explores themes of adventure.",Ryan Coogler,Leonardo DiCaprio and Brad Pitt,France,English,NC-17,57706341,584290079,"dark,rainy,afternoon,sport",dark,rainy,afternoon,tt1026375,https://example.com/posters/movie_2124.jpg,2
MOV_02125,A Story,1995,Sci-Fi,7.4,614177,146,"A mysterious sci-fi film that's perfect for rainy late_night. Directed by Wes Anderson, this movie explores themes of love.",Wes Anderson,Meryl Streep and Jennifer Lawrence,Mexico,Korean,G,216904680,20557724,"mysterious,rainy,late_night,sci-fi",mysterious,rainy,late_night,tt3293988,https://example.com/posters/movie_2125.jpg,2
MOV_02126,In Quest,2017,Family,7.5,451573,179,"A dark family film that's perfect for snowy afternoon. Directed by Jordan Peele, this movie explores themes of friendship.",Wes Anderson,Tom Hanks and Jennifer Lawrence,Australia,Arabic,G,230433774,211773990,"dark,snowy,afternoon,family",dark,snowy,afternoon,tt7717309,https://example.com/posters/movie_2126.jpg,3
MOV_02127,Beyond Dream,2006,History,3.4,354836,88,"A energetic history film that's perfect for snowy late_night. Directed by David Fincher, this movie explores themes of mystery.",Greta Gerwig,Leonardo DiCaprio and Jennifer Lawrence,Canada,Portuguese,PG,119226268,13266495,"energetic,snowy,late_night,history",energetic,snowy,late_night,tt4509673,https://example.com/posters/movie_2127.jpg,0
MOV_02128,In Story,1985,Sport,3.3,685306,110,"A intense sport film that's perfect for foggy night. Directed by Bong Joon-ho, this movie explores themes of adventure.",Peter Jackson,Meryl Streep and Scarlett Johansson,China,German,PG-13,17210920,100849541,"intense,foggy,night,sport",intense,foggy,night,tt2410749,https://example.com/posters/movie_2128.jpg,1
MOV_02129,Beyond Dream,2019,Adventure,7.7,211603,157,"A dark adventure film that's perfect for snowy evening. Directed by Ava DuVernay, this movie explores themes of mystery.",Steven Spielberg,Leonardo DiCaprio and Brad Pitt,Canada,Hindi,R,287694130,73855686,"dark,snowy,evening,adventure",dark,snowy,evening,tt6201442,https://example.com/posters/movie_2129.jpg,3
MOV_02130,Beyond Quest,1989,Animation,3.6,974713,123,"A calm animation film that's perfect for stormy night. Directed by Steven Spielberg, this movie explores themes of redemption.",Tim Burton,Tom Hanks and Ryan Gosling,Italy,German,R,291680578,971596428,"calm,stormy,night,animation",calm,stormy,night,tt2620192,https://example.com/posters/movie_2130.jpg,0
MOV_02131,Funny Tales,2006,Comedy,9.3,329113,175,"A melancholic comedy film that's perfect for foggy night. Directed by Jordan Peele, this movie explores themes of friendship.",Tim Burton,Meryl Streep and Brad Pitt,Italy,Arabic,PG,56874531,965051203,"melancholic,foggy,night,comedy",melancholic,foggy,night,tt9436588,https://example.com/posters/movie_2131.jpg,3
MOV_02132,Beyond Journey,1998,War,9.2,604261,164,"A peaceful war film that's perfect for foggy night. Directed by Quentin Tarantino, this movie explores themes of mystery.",Denis Villeneuve,Emma Stone and Jennifer Lawrence,Germany,Hindi,PG,166465117,820477095,"peaceful,foggy,night,war",peaceful,foggy,night,tt2176826,https://example.com/posters/movie_2132.jpg,3
MOV_02133,Dark Curse,1944,Horror,5.9,957355,113,"A funny horror film that's perfect for foggy night. Directed by Quentin Tarantino, this movie explores themes of redemption.",Greta Gerwig,Leonardo DiCaprio and Scarlett Johansson,Brazil,French,NC-17,36796329,595023099,"funny,foggy,night,horror",funny,foggy,night,tt3408715,https://example.com/posters/movie_2133.jpg,2
MOV_02134,Beyond Dream,1955,Musical,6.8,706599,101,"A peaceful musical film that's perfect for rainy evening. Directed by Martin Scorsese, this movie explores themes of friendship.",Greta Gerwig,Tom Hanks and Ryan Gosling,UK,Arabic,PG-13,180709236,941241153,"peaceful,rainy,evening,musical",peaceful,rainy,evening,tt7172503,https://example.com/posters/movie_2134.jpg,2
MOV_02135,A Journey,1999,Sci-Fi,6.0,436650,171,"A intense sci-fi film that's perfect for snowy afternoon. Directed by Peter Jackson, this movie explores themes of love.",Taika Waititi,Leonardo DiCaprio and Ryan Gosling,Canada,Hindi,R,12703013,530408251,"intense,snowy,afternoon,sci-fi",intense,snowy,afternoon,tt3067916,https://example.com/posters/movie_2135.jpg,3
MOV_02136,In Journey,2019,Documentary,3.0,62081,112,"A romantic documentary film that's perfect for foggy evening. Directed by Tim Burton, this movie explores themes of love.",Ava DuVernay,Leonardo DiCaprio and Scarlett Johansson,USA,French,PG,67055156,55670793,"romantic,foggy,evening,documentary",romantic,foggy,evening,tt8093553,https://example.com/posters/movie_2136.jpg,0
MOV_02137,Beyond Story,1945,Crime,7.8,185136,136,"A dramatic crime film that's perfect for cloudy late_night. Directed by Bong Joon-ho, this movie explores themes of friendship.",Denis Villeneuve,Leonardo DiCaprio and Jennifer Lawrence,Italy,German,PG-13,139847231,633101466,"dramatic,cloudy,late_night,crime",dramatic,cloudy,late_night,tt9144052,https://example.com/posters/movie_2137.jpg,4
MOV_02138,In Journey,2016,Musical,7.5,852013,99,"A peaceful musical film that's perfect for stormy night. Directed by Jordan Peele, this movie explores themes of mystery.",Denis Villeneuve,Leonardo DiCaprio and Scarlett Johansson,Brazil,Korean,NC-17,248734716,898986716,"peaceful,stormy,night,musical",peaceful,stormy,night,tt5083365,https://example.com/posters/movie_2138.jpg,2
MOV_02139,In Story,1948,History,5.3,748727,87,"A dramatic history film that's perfect for foggy afternoon. Directed by Steven Spielberg, this movie explores themes of mystery.",Ryan Coogler,Emma Stone and Brad Pitt,Spain,Korean,PG,216447441,3171622,"dramatic,foggy,afternoon,history",dramatic,foggy,afternoon,tt2792114,https://example.com/posters/movie_2139.jpg,1
MOV_02140,The Dream,1977,History,5.5,831901,108,"A uplifting history film that's perfect for rainy evening. Directed by Steven Spielberg, this movie explores themes of love.",Wes Anderson,Tom Hanks and Jennifer Lawrence,China,Spanish,R,214054962,910161276,"uplifting,rainy,evening,history",uplifting,rainy,evening,tt9291346,https://example.com/posters/movie_2140.jpg,2
MOV_02141,Beyond Journey,1985,Biography,8.7,603716,98,"A dark biography film that's perfect for sunny afternoon. Directed by Ava DuVernay, this movie explores themes of love.",Ava DuVernay,Emma Stone and Jennifer Lawrence,Brazil,Korean,G,221350522,938748066,"dark,sunny,afternoon,biography",dark,sunny,afternoon,tt5959837,https://example.com/posters/movie_2141.jpg,4
MOV_02142,The Dream,1998,Thriller,7.1,510841,100,"A calm thriller film that's perfect for stormy late_night. Directed by Jordan Peele, this movie explores themes of mystery.",Greta Gerwig,Meryl Streep and Jennifer Lawrence,Russia,Italian,G,78221680,793681924,"calm,stormy,late_night,thriller",calm,stormy,late_night,tt6834121,https://example.com/posters/movie_2142.jpg,4
MOV_02143,Beyond Story,1971,Crime,6.3,441558,89,"A dramatic crime film that's perfect for sunny evening. Directed by Tim Burton, this movie explores themes of mystery.",Ridley Scott,Leonardo DiCaprio and Scarlett Johansson,USA,Japanese,R,251929777,958058310,"dramatic,sunny,evening,crime",dramatic,sunny,evening,tt9596189,https://example.com/posters/movie_2143.jpg,4
MOV_02144,A Quest,2023,Thriller,7.5,112821,85,"A dramatic thriller film that's perfect for sunny night. Directed by Denis Villeneuve, this movie explores themes of adventure.",Steven Spielberg,Meryl Streep and Scarlett Johansson,China,Spanish,PG,139172510,32687958,"dramatic,sunny,night,thriller",dramatic,sunny,night,tt8906508,https://example.com/posters/movie_2144.jpg,4
MOV_02145,A Journey,1951,Fantasy,5.9,425764,97,"A intense fantasy film that's perfect for cloudy night. Directed by Denis Villeneuve, this movie explores themes of adventure.",Christopher Nolan,Leonardo DiCaprio and Jennifer Lawrence,Brazil,Chinese,PG,150097730,169332897,"intense,cloudy,night,fantasy",intense,cloudy,night,tt2911249,https://example.com/posters/movie_2145.jpg,1
MOV_02146,A Dream,2012,Documentary,9.1,524995,115,"A calm documentary film that's perfect for foggy afternoon. Directed by Jordan Peele, this movie explores themes of love.",Ava DuVernay,Tom Hanks and Ryan Gosling,Spain,Spanish,PG,279793773,35383585,"calm,foggy,afternoon,documentary",calm,foggy,afternoon,tt6585660,https://example.com/posters/movie_2146.jpg,4
MOV_02147,The Story,1968,Biography,7.9,957050,103,"A inspiring biography film that's perfect for cloudy late_night. Directed by Bong Joon-ho, this movie explores themes of mystery.",Wes Anderson,Leonardo DiCaprio and Ryan Gosling,Russia,Korean,PG,220452368,119340887,"inspiring,cloudy,late_night,biography",inspiring,cloudy,late_night,tt6289904,https://example.com/posters/movie_2147.jpg,2
MOV_02148,The Shadow,1943,Horror,3.1,164138,136,"A peaceful horror film that's perfect for snowy night. Directed by Damien Chazelle, this movie explores themes of love.",Bong Joon-ho,Emma Stone and Scarlett Johansson,China,Japanese,PG-13,50719546,137050996,"peaceful,snowy,night,horror",peaceful,snowy,night,tt4203639,https://example.com/posters/movie_2148.jpg,1
MOV_02149,Beyond Story,2015,Mystery,6.9,916823,154,"A mysterious mystery film that's perfect for stormy night. Directed by Greta Gerwig, this movie explores themes of redemption.",Denis Villeneuve,Emma Stone and Brad Pitt,USA,Hindi,PG,180704753,715588147,"mysterious,stormy,night,mystery",mysterious,stormy,night,tt6802206,https://example.com/posters/movie_2149.jpg,2
MOV_02150,Beyond Quest,1986,Drama,8.6,210608,91,"A intense drama film that's perfect for snowy morning. Directed by Ryan Coogler, this movie explores themes of friendship.",Tim Burton,Leonardo DiCaprio and Jennifer Lawrence,UK,French,R,107238979,287815960,"intense,snowy,morning,drama",intense,snowy,morning,tt5214069,https://example.com/posters/movie_2150.jpg,4
MOV_02151,The Journey,2007,Mystery,7.5,117538,162,"A dramatic mystery film that's perfect for cloudy night. Directed by Peter Jackson, this movie explores themes of adventure.",Jordan Peele,Tom Hanks and Scarlett Johansson,Japan,Chinese,R,42309601,344429475,"dramatic,cloudy,night,mystery",dramatic,cloudy,night,tt3494721,https://example.com/posters/movie_2151.jpg,3
MOV_02152,A Story,1982,Documentary,8.9,811467,111,"A energetic documentary film that's perfect for foggy evening. Directed by Ava DuVernay, this movie explores themes of love.",Taika Waititi,Tom Hanks and Brad Pitt,UK,Japanese,NC-17,59057476,181199398,"energetic,foggy,evening,documentary",energetic,foggy,evening,tt8427751,https://example.com/posters/movie_2152.jpg,2
MOV_02153,In Journey,2018,Drama,4.6,805463,151,"A funny drama film that's perfect for stormy evening. Directed by Wes Anderson, this movie explores themes of friendship.",Quentin Tarantino,Meryl Streep and Scarlett Johansson,Spain,Spanish,R,135077634,9896993,"funny,stormy,evening,drama",funny,stormy,evening,tt1238320,https://example.com/posters/movie_2153.jpg,0
MOV_02154,The Dream,1942,War,6.6,280877,121,"A peaceful war film that's perfect for stormy morning. Directed by Christopher Nolan, this movie explores themes of redemption.",Peter Jackson,Leonardo DiCaprio and Brad Pitt,South Korea,English,NC-17,61293788,747119736,"peaceful,stormy,morning,war",peaceful,stormy,morning,tt1809075,https://example.com/posters/movie_2154.jpg,1
MOV_02155,A Dream,1988,Mystery,8.3,620132,170,"A peaceful mystery film that's perfect for stormy night. Directed by Steven Spielberg, this movie explores themes of redemption.",Quentin Tarantino,Meryl Streep and Brad Pitt,UK,Hindi,R,163919218,449845218,"peaceful,stormy,night,mystery",peaceful,stormy,night,tt1369776,https://example.com/posters/movie_2155.jpg,3
MOV_02156,Heart Dream,2021,Romance,8.0,151290,89,"A inspiring romance film that's perfect for cloudy night. Directed by Taika Waititi, this movie explores themes of love.",Ridley Scott,Leonardo DiCaprio and Jennifer Lawrence,India,French,G,246369956,879585379,"inspiring,cloudy,night,romance",inspiring,cloudy,night,tt5487505,https://example.com/posters/movie_2156.jpg,4
MOV_02157,In Dream,2005,Sport,5.5,903951,151,"A dramatic sport film that's perfect for sunny afternoon. Directed by Ridley Scott, this movie explores themes of love.",David Fincher,Meryl Streep and Brad Pitt,Brazil,Japanese,R,199343840,449022027,"dramatic,sunny,afternoon,sport",dramatic,sunny,afternoon,tt6938321,https://example.com/posters/movie_2157.jpg,0
MOV_02158,Beyond Quest,1955,History,7.1,221435,177,"A mysterious history film that's perfect for cloudy late_night. Directed by Christopher Nolan, this movie explores themes of adventure.",Damien Chazelle,Tom Hanks and Ryan Gosling,Germany,Portuguese,NC-17,213650772,313138611,"mysterious,cloudy,late_night,history",mysterious,cloudy,late_night,tt2684884,https://example.com/posters/movie_2158.jpg,3
MOV_02159,The Quest,1974,Family,8.7,199361,125,"A energetic family film that's perfect for foggy late_night. Directed by Ridley Scott, this movie explores themes of redemption.",David Fincher,Tom Hanks and Scarlett Johansson,France,Japanese,NC-17,263635889,414979157,"energetic,foggy,late_night,family",energetic,foggy,late_night,tt5272706,https://example.com/posters/movie_2159.jpg,4
MOV_02160,The Whisper,1963,Horror,8.3,977830,132,"A peaceful horror film that's perfect for stormy evening. Directed by Damien Chazelle, this movie explores themes of mystery.",Tim Burton,Leonardo DiCaprio and Scarlett Johansson,UK,Portuguese,G,174362071,919307523,"peaceful,stormy,evening,horror",peaceful,stormy,evening,tt9455704,https://example.com/posters/movie_2160.jpg,2
MOV_02161,In Journey,2013,Sci-Fi,4.8,855296,111,"A funny sci-fi film that's perfect for rainy evening. Directed by Tim Burton, this movie explores themes of redemption.",Ryan Coogler,Leonardo DiCaprio and Brad Pitt,Canada,French,G,233664078,658036099,"funny,rainy,evening,sci-fi",funny,rainy,evening,tt7426911,https://example.com/posters/movie_2161.jpg,0
MOV_02162,A Story,1988,Animation,5.7,149072,158,"A mysterious animation film that's perfect for foggy late_night. Directed by Ava DuVernay, this movie explores themes of mystery.",James Cameron,Meryl Streep and Jennifer Lawrence,India,Portuguese,PG,45510718,866651180,"mysterious,foggy,late_night,animation",mysterious,foggy,late_night,tt3919524,https://example.com/posters/movie_2162.jpg,3
MOV_02163,In Journey,1983,History,7.8,738001,109,"A funny history film that's perfect for rainy late_night. Directed by Damien Chazelle, this movie explores themes of adventure.",Ryan Coogler,Tom Hanks and Jennifer Lawrence,China,French,NC-17,10528340,95414657,"funny,rainy,late_night,history",funny,rainy,late_night,tt8622732,https://example.com/posters/movie_2163.jpg,2
MOV_02164,The Quest,1950,History,5.4,958680,166,"A energetic history film that's perfect for stormy evening. Directed by Christopher Nolan, this movie explores themes of redemption.",Greta Gerwig,Leonardo DiCaprio and Ryan Gosling,Italy,German,PG-13,115647217,299041692,"energetic,stormy,evening,history",energetic,stormy,evening,tt2601929,https://example.com/posters/movie_2164.jpg,2
MOV_02165,The Journey,1971,Crime,9.2,771805,159,"A intense crime film that's perfect for rainy afternoon. Directed by Quentin Tarantino, this movie explores themes of friendship.",Jordan Peele,Emma Stone and Scarlett Johansson,Russia,Russian,G,228928911,454149942,"intense,rainy,afternoon,crime",intense,rainy,afternoon,tt9159638,https://example.com/posters/movie_2165.jpg,2
MOV_02166,A Journey,2000,Adventure,7.3,64605,141,"A intense adventure film that's perfect for sunny morning. Directed by Wes Anderson, this movie explores themes of love.",Bong Joon-ho,Meryl Streep and Ryan Gosling,Germany,Arabic,R,94102540,424355611,"intense,sunny,morning,adventure",intense,sunny,morning,tt1299367,https://example.com/posters/movie_2166.jpg,3
MOV_02167,Beyond Quest,2022,Drama,7.9,675750,149,"A intense drama film that's perfect for cloudy late_night. Directed by David Fincher, this movie explores themes of redemption.",Wes Anderson,Meryl Streep and Jennifer Lawrence,South Korea,German,NC-17,122320379,662387681,"intense,cloudy,late_night,drama",intense,cloudy,late_night,tt3175531,https://example.com/posters/movie_2167.jpg,2
MOV_02168,Soul Promise,1973,Romance,6.0,264607,96,"A dark romance film that's perfect for cloudy afternoon. Directed by Damien Chazelle, this movie explores themes of mystery.",Denis Villeneuve,Tom Hanks and Jennifer Lawrence,UK,Chinese,NC-17,283147272,942955122,"dark,cloudy,afternoon,romance",dark,cloudy,afternoon,tt6775975,https://example.com/posters/movie_2168.jpg,4
MOV_02169,In Dream,1951,Thriller,7.6,198914,92,"A inspiring thriller film that's perfect for sunny afternoon. Directed by Taika Waititi, this movie explores themes of redemption.",Greta Gerwig,Emma Stone and Ryan Gosling,France,English,PG-13,249099517,356650804,"inspiring,sunny,afternoon,thriller",inspiring,sunny,afternoon,tt5136994,https://example.com/posters/movie_2169.jpg,4
MOV_02170,In Quest,2024,Animation,6.7,998532,144,"A dark animation film that's perfect for sunny night. Directed by David Fincher, this movie explores themes of friendship.",James Cameron,Leonardo DiCaprio and Jennifer Lawrence,France,Chinese,G,81645227,341625805,"dark,sunny,night,animation",dark,sunny,night,tt6209100,https://example.com/posters/movie_2170.jpg,2
MOV_02171,Beyond Dream,1950,Documentary,7.2,550958,133,"A inspiring documentary film that's perfect for foggy night. Directed by Martin Scorsese, this movie explores themes of friendship.",Taika Waititi,Emma Stone and Jennifer Lawrence,Brazil,Hindi,G,121702079,934863577,"inspiring,foggy,night,documentary",inspiring,foggy,night,tt6462127,https://example.com/posters/movie_2171.jpg,1
MOV_02172,In Story,1977,Sport,7.6,351704,179,"A intense sport film that's perfect for sunny morning. Directed by Ava DuVernay, this movie explores themes of redemption.",David Fincher,Leonardo DiCaprio and Brad Pitt,UK,Russian,PG-13,248296854,230527540,"intense,sunny,morning,sport",intense,sunny,morning,tt9293469,https://example.com/posters/movie_2172.jpg,3
MOV_02173,A Quest,2013,History,8.9,611852,134,"A peaceful history film that's perfect for rainy late_night. Directed by Greta Gerwig, this movie explores themes of adventure.",Wes Anderson,Emma Stone and Scarlett Johansson,Canada,Spanish,R,298402465,674283537,"peaceful,rainy,late_night,history",peaceful,rainy,late_night,tt3578673,https://example.com/posters/movie_2173.jpg,2
MOV_02174,Love Story,1942,Romance,4.2,856783,85,"A uplifting romance film that's perfect for sunny evening. Directed by Jordan Peele, this movie explores themes of mystery.",Steven Spielberg,Emma Stone and Jennifer Lawrence,South Korea,Spanish,PG-13,263230667,348208402,"uplifting,sunny,evening,romance",uplifting,sunny,evening,tt6707521,https://example.com/posters/movie_2174.jpg,1
MOV_02175,The Curse,1972,Horror,7.3,8407,154,"A dark horror film that's perfect for sunny morning. Directed by Christopher Nolan, this movie explores themes of adventure.",Damien Chazelle,Emma Stone and Jennifer Lawrence,Japan,French,PG,260722483,922064438,"dark,sunny,morning,horror",dark,sunny,morning,tt5915693,https://example.com/posters/movie_2175.jpg,3
MOV_02176,In Story,1990,Musical,4.3,47153,134,"A dramatic musical film that's perfect for snowy late_night. Directed by Damien Chazelle, this movie explores themes of love.",Ava DuVernay,Tom Hanks and Scarlett Johansson,France,Arabic,PG-13,35330713,194317975,"dramatic,snowy,late_night,musical",dramatic,snowy,late_night,tt4643060,https://example.com/posters/movie_2176.jpg,0
MOV_02177,A Dream,1966,Adventure,5.4,469333,177,"A calm adventure film that's perfect for cloudy night. Directed by Ryan Coogler, this movie explores themes of mystery.",Ava DuVernay,Meryl Streep and Ryan Gosling,China,Arabic,PG,209307357,859098059,"calm,cloudy,night,adventure",calm,cloudy,night,tt6617119,https://example.com/posters/movie_2177.jpg,3
MOV_02178,The Story,2001,Western,4.9,678587,121,"A peaceful western film that's perfect for sunny morning. Directed by Ava DuVernay, this movie explores themes of friendship.",Martin Scorsese,Leonardo DiCaprio and Brad Pitt,Italy,Italian,G,98886588,932418835,"peaceful,sunny,morning,western",peaceful,sunny,morning,tt9556458,https://example.com/posters/movie_2178.jpg,0
MOV_02179,The Shadow,1992,Action,8.8,432430,90,"A romantic action film that's perfect for cloudy night. Directed by Ryan Coogler, this movie explores themes of adventure.",Ryan Coogler,Meryl Streep and Brad Pitt,Italy,Spanish,PG,156601811,825683678,"romantic,cloudy,night,action",romantic,cloudy,night,tt4863178,https://example.com/posters/movie_2179.jpg,4
MOV_02180,A Journey,1989,Animation,7.9,405749,134,"A calm animation film that's perfect for rainy evening. Directed by Damien Chazelle, this movie explores themes of redemption.",Damien Chazelle,Leonardo DiCaprio and Scarlett Johansson,Brazil,Arabic,R,263862867,223136024,"calm,rainy,evening,animation",calm,rainy,evening,tt6371660,https://example.com/posters/movie_2180.jpg,4
MOV_02181,The Thunder,2000,Action,6.4,234978,151,"A peaceful action film that's perfect for cloudy afternoon. Directed by Wes Anderson, this movie explores themes of mystery.",Greta Gerwig,Leonardo DiCaprio and Scarlett Johansson,Brazil,Chinese,G,99469627,730999119,"peaceful,cloudy,afternoon,action",peaceful,cloudy,afternoon,tt7356509,https://example.com/posters/movie_2181.jpg,3
MOV_02182,A Quest,1973,Drama,8.0,414140,158,"A peaceful drama film that's perfect for rainy morning. Directed by James Cameron, this movie explores themes of mystery.",Denis Villeneuve,Emma Stone and Ryan Gosling,Japan,German,NC-17,21535234,627065077,"peaceful,rainy,morning,drama",peaceful,rainy,morning,tt6341250,https://example.com/posters/movie_2182.jpg,3
MOV_02183,In Quest,2020,Drama,3.4,413098,157,"A inspiring drama film that's perfect for rainy morning. Directed by Peter Jackson, this movie explores themes of mystery.",Ridley Scott,Tom Hanks and Brad Pitt,South Korea,Chinese,G,209757319,279074147,"inspiring,rainy,morning,drama",inspiring,rainy,morning,tt1947684,https://example.com/posters/movie_2183.jpg,0
MOV_02184,The Dream,2005,Biography,4.3,685906,139,"A funny biography film that's perfect for sunny morning. Directed by Damien Chazelle, this movie explores themes of redemption.",Ryan Coogler,Meryl Streep and Scarlett Johansson,South Korea,French,R,88611062,822865261,"funny,sunny,morning,biography",funny,sunny,morning,tt6316747,https://example.com/posters/movie_2184.jpg,0
MOV_02185,Beyond Quest,2009,Musical,5.2,312784,130,"A dark musical film that's perfect for foggy morning. Directed by Taika Waititi, this movie explores themes of friendship.",Steven Spielberg,Emma Stone and Brad Pitt,France,Arabic,NC-17,207255407,654891670,"dark,foggy,morning,musical",dark,foggy,morning,tt2612275,https://example.com/posters/movie_2185.jpg,0
MOV_02186,A Quest,1977,Mystery,6.7,227526,170,"A uplifting mystery film that's perfect for sunny afternoon. Directed by Quentin Tarantino, this movie explores themes of redemption.",Ridley Scott,Emma Stone and Jennifer Lawrence,Italy,Japanese,R,11582504,169152273,"uplifting,sunny,afternoon,mystery",uplifting,sunny,afternoon,tt2079421,https://example.com/posters/movie_2186.jpg,3
MOV_02187,In Journey,1995,Fantasy,3.5,142085,177,"A mysterious fantasy film that's perfect for cloudy night. Directed by Martin Scorsese, this movie explores themes of friendship.",Tim Burton,Meryl Streep and Ryan Gosling,UK,Arabic,NC-17,190619320,856232186,"mysterious,cloudy,night,fantasy",mysterious,cloudy,night,tt7940333,https://example.com/posters/movie_2187.jpg,0
MOV_02188,In Dream,2000,Drama,4.0,726470,135,"A funny drama film that's perfect for stormy afternoon. Directed by Damien Chazelle, this movie explores themes of adventure.",Ridley Scott,Leonardo DiCaprio and Scarlett Johansson,Australia,English,R,105667989,7165459,"funny,stormy,afternoon,drama",funny,stormy,afternoon,tt3539422,https://example.com/posters/movie_2188.jpg,0
MOV_02189,Heart Journey,2010,Romance,6.5,460244,179,"A calm romance film that's perfect for snowy afternoon. Directed by Taika Waititi, this movie explores themes of friendship.",Ryan Coogler,Tom Hanks and Ryan Gosling,Brazil,German,PG-13,221085253,323466957,"calm,snowy,afternoon,romance",calm,snowy,afternoon,tt9127291,https://example.com/posters/movie_2189.jpg,3
MOV_02190,In Quest,1992,Thriller,7.4,336649,147,"A romantic thriller film that's perfect for cloudy evening. Directed by Steven Spielberg, this movie explores themes of mystery.",Ridley Scott,Meryl Streep and Brad Pitt,Mexico,English,G,296616171,380484853,"romantic,cloudy,evening,thriller",romantic,cloudy,evening,tt1826785,https://example.com/posters/movie_2190.jpg,3
MOV_02191,Beyond Dream,2009,War,8.3,987820,86,"A inspiring war film that's perfect for foggy evening. Directed by Damien Chazelle, this movie explores themes of love.",Denis Villeneuve,Tom Hanks and Brad Pitt,South Korea,Portuguese,G,59450383,2619635,"inspiring,foggy,evening,war",inspiring,foggy,evening,tt8054268,https://example.com/posters/movie_2191.jpg,2
MOV_02192,In Dream,2016,History,6.8,468327,142,"A dark history film that's perfect for cloudy morning. Directed by Bong Joon-ho, this movie explores themes of friendship.",Jordan Peele,Emma Stone and Jennifer Lawrence,Russia,Hindi,PG-13,209661329,820043670,"dark,cloudy,morning,history",dark,cloudy,morning,tt6544773,https://example.com/posters/movie_2192.jpg,0
MOV_02193,In Quest,1968,Fantasy,5.7,240088,109,"A dark fantasy film that's perfect for snowy late_night. Directed by Peter Jackson, this movie explores themes of mystery.",Ridley Scott,Meryl Streep and Scarlett Johansson,China,French,NC-17,62441299,662566422,"dark,snowy,late_night,fantasy",dark,snowy,late_night,tt2245952,https://example.com/posters/movie_2193.jpg,1
MOV_02194,A Quest,1940,Animation,8.8,523063,103,"A romantic animation film that's perfect for rainy late_night. Directed by David Fincher, this movie explores themes of adventure.",Denis Villeneuve,Tom Hanks and Ryan Gosling,France,Spanish,NC-17,156581117,10312730,"romantic,rainy,late_night,animation",romantic,rainy,late_night,tt6360170,https://example.com/posters/movie_2194.jpg,4
MOV_02195,Operation Shadow,1972,Action,8.6,672861,140,"A uplifting action film that's perfect for stormy night. Directed by Jordan Peele, this movie explores themes of redemption.",Martin Scorsese,Leonardo DiCaprio and Ryan Gosling,Canada,Italian,R,127831916,440901062,"uplifting,stormy,night,action",uplifting,stormy,night,tt7335901,https://example.com/posters/movie_2195.jpg,2
MOV_02196,Mission Thunder,2013,Action,5.9,312616,148,"A dramatic action film that's perfect for stormy morning. Directed by Ryan Coogler, this movie explores themes of redemption.",Greta Gerwig,Emma Stone and Ryan Gosling,Germany,Russian,R,284854157,567026422,"dramatic,stormy,morning,action",dramatic,stormy,morning,tt6873279,https://example.com/posters/movie_2196.jpg,0
MOV_02197,In Dream,1997,War,3.7,662535,118,"A dark war film that's perfect for sunny afternoon. Directed by Bong Joon-ho, this movie explores themes of adventure.",Tim Burton,Leonardo DiCaprio and Scarlett Johansson,UK,Hindi,PG,172870012,195444330,"dark,sunny,afternoon,war",dark,sunny,afternoon,tt6686594,https://example.com/posters/movie_2197.jpg,0
MOV_02198,Beyond Quest,1972,History,7.2,83313,141,"A romantic history film that's perfect for rainy night. Directed by Ridley Scott, this movie explores themes of redemption.",Taika Waititi,Leonardo DiCaprio and Scarlett Johansson,Italy,Korean,R,40034740,844370348,"romantic,rainy,night,history",romantic,rainy,night,tt2365387,https://example.com/posters/movie_2198.jpg,3
MOV_02199,Beyond Dream,2012,Western,8.7,564093,146,"A mysterious western film that's perfect for cloudy late_night. Directed by David Fincher, this movie explores themes of redemption.",James Cameron,Tom Hanks and Brad Pitt,China,English,PG-13,7600978,344263595,"mysterious,cloudy,late_night,western",mysterious,cloudy,late_night,tt5809232,https://example.com/posters/movie_2199.jpg,2
MOV_02200,A Quest,1954,Animation,4.8,338286,136,"A mysterious animation film that's perfect for stormy evening. Directed by Martin Scorsese, this movie explores themes of friendship.",David Fincher,Leonardo DiCaprio and Ryan Gosling,China,French,PG-13,220445860,135953281,"mysterious,stormy,evening,animation",mysterious,stormy,evening,tt8874357,https://example.com/posters/movie_2200.jpg,1
MOV_02201,Night Whisper,1957,Horror,4.5,390022,104,"A uplifting horror film that's perfect for cloudy evening. Directed by Peter Jackson, this movie explores themes of adventure.",Ryan Coogler,Leonardo DiCaprio and Brad Pitt,Canada,Hindi,PG,271458997,200613430,"uplifting,cloudy,evening,horror",uplifting,cloudy,evening,tt3013907,https://example.com/posters/movie_2201.jpg,1
